title,rank,date,artist,url,region,chart,trend,streams
Let Me Hold You (Turn Me On),105,2017-01-01,"Dante Klein, Cheat Codes",https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,Italy,top200,MOVE_DOWN,8272
I Would Like,106,2017-01-01,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Italy,top200,MOVE_UP,8113
Dam,107,2017-01-01,Il Pagante,https://open.spotify.com/track/3FiGmkrMnAQeRRf8FwdnSq,Italy,top200,MOVE_UP,8095
"How Far I'll Go - From ""Moana""",108,2017-01-01,Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,Italy,top200,MOVE_DOWN,8074
Ginza,109,2017-01-01,J Balvin,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,Italy,top200,MOVE_UP,8038
Stay With Me,110,2017-01-01,Sam Smith,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4,Italy,top200,MOVE_UP,8013
Would I Lie to You - Radio Edit,111,2017-01-01,"David Guetta, Cedric Gervais, Chris Willis",https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2,Italy,top200,MOVE_DOWN,7965
D'improvviso,112,2017-01-01,Lorenzo Fragola,https://open.spotify.com/track/4ykkHvzEE45AlcUq6vkVW6,Italy,top200,MOVE_UP,7920
Stitches,113,2017-01-01,Shawn Mendes,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,Italy,top200,MOVE_UP,7908
Amanda Lear,114,2017-01-01,Baustelle,https://open.spotify.com/track/2ipc1OACP7BEltKn0g3t7C,Italy,top200,MOVE_UP,7836
Oronero,115,2017-01-01,Giorgia,https://open.spotify.com/track/1WpAmvXAlHCUqn6Nnp8Op6,Italy,top200,MOVE_UP,7800
Kill Em With Kindness,116,2017-01-01,Selena Gomez,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ,Italy,top200,MOVE_UP,7709
Don't Be So Shy - Filatov & Karas Remix,117,2017-01-01,Imany,https://open.spotify.com/track/00vk0sEfb6mr2ehwSw0Uhn,Italy,top200,MOVE_DOWN,7706
Ulalala,118,2017-01-01,"Achille Lauro, Boss Doms, Gemitaiz",https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz,Italy,top200,MOVE_UP,7643
Water Under the Bridge,119,2017-01-01,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Italy,top200,MOVE_UP,7619
Lush Life,120,2017-01-01,Zara Larsson,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,Italy,top200,MOVE_DOWN,7608
Thinking out Loud,121,2017-01-01,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Italy,top200,MOVE_UP,7583
Wonderwall - Remastered,122,2017-01-01,Oasis,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,Italy,top200,MOVE_UP,7534
"Faith - From ""Sing"" Original Motion Picture Soundtrack",123,2017-01-01,"Stevie Wonder, Ariana Grande",https://open.spotify.com/track/1ta2S3gzMhDEm4zXj1CMF6,Italy,top200,MOVE_UP,7528
"Me, Myself & I",124,2017-01-01,"G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,Italy,top200,MOVE_DOWN,7516
Sunset Lover,125,2017-01-01,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,Italy,top200,MOVE_UP,7510
Final Song,126,2017-01-01,MØ,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,Italy,top200,MOVE_DOWN,7493
Can't Hold Us - feat. Ray Dalton,127,2017-01-01,Macklemore & Ryan Lewis,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,Italy,top200,MOVE_UP,7479
Bang Bang,128,2017-01-01,Sfera Ebbasta,https://open.spotify.com/track/2yR9f2F7U1F9QIzDGrHeoS,Italy,top200,MOVE_UP,7419
Broccoli (feat. Lil Yachty),129,2017-01-01,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Italy,top200,MOVE_DOWN,7417
What Do You Mean?,130,2017-01-01,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Italy,top200,MOVE_DOWN,7370
All of Me,131,2017-01-01,John Legend,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,Italy,top200,MOVE_UP,7288
Ti ho voluto bene veramente,132,2017-01-01,Marco Mengoni,https://open.spotify.com/track/3z5eL4hQXaBWxSWZUTwI4e,Italy,top200,MOVE_UP,7278
Sexual,133,2017-01-01,"NEIKED, Dyo",https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop,Italy,top200,MOVE_UP,7257
Oroscopo (feat. Takagi & Ketra),134,2017-01-01,Calcutta ,https://open.spotify.com/track/7yJZlPui7PYh2L9UXmtQWc,Italy,top200,MOVE_DOWN,7179
Hello,135,2017-01-01,Adele,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,Italy,top200,MOVE_UP,7107
Libre - Italian Version,136,2017-01-01,"Alvaro Soler, Emma",https://open.spotify.com/track/2bFMtSORVWad3HuNNuTl7T,Italy,top200,MOVE_DOWN,7100
Ca$hmere,137,2017-01-01,"Marracash, Guè Pequeno",https://open.spotify.com/track/5qllPTmhbWY72bCzuNqBbK,Italy,top200,MOVE_UP,7098
Ti Scatterò Una Foto,138,2017-01-01,Tiziano Ferro,https://open.spotify.com/track/0R73O4mqSPv5dYnYug30LB,Italy,top200,MOVE_UP,7067
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",139,2017-01-01,Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,Italy,top200,MOVE_UP,7041
Veleno 6,140,2017-01-01,"MadMan, Gemitaiz",https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH,Italy,top200,NEW_ENTRY,7035
Chic,141,2017-01-01,Izi,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3,Italy,top200,NEW_ENTRY,7021
Carillon,142,2017-01-01,Mr.Rain,https://open.spotify.com/track/6HVink8pF0sKYvIbxptsqO,Italy,top200,NEW_ENTRY,6851
Il cielo guarda te,143,2017-01-01,Fred De Palma,https://open.spotify.com/track/40g6acaJbJWKeU707y9pNg,Italy,top200,MOVE_UP,6820
Comunque andare,144,2017-01-01,Alessandra Amoroso,https://open.spotify.com/track/4vlmiFfNIgdfuQJcIgIYhk,Italy,top200,MOVE_DOWN,6812
Trust Nobody (feat. Selena Gomez & Tory Lanez),145,2017-01-01,Cashmere Cat,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,Italy,top200,MOVE_DOWN,6804
Roma - Bangkok (feat. Giusy Ferreri),146,2017-01-01,Baby K,https://open.spotify.com/track/3KoUTYSRCUgleIybRyoC8C,Italy,top200,MOVE_UP,6760
Fresh Eyes,147,2017-01-01,Andy Grammer,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,Italy,top200,MOVE_UP,6715
Move Your Body - Alan Walker Remix,148,2017-01-01,Sia,https://open.spotify.com/track/6LUOMjoORvAkdhBYvESO46,Italy,top200,MOVE_DOWN,6712
Hasta el Amanecer,149,2017-01-01,Nicky Jam,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,Italy,top200,MOVE_DOWN,6709
Bene,150,2017-01-01,Gemitaiz,https://open.spotify.com/track/3Jfi1WRHzREEGBDsaCrIXD,Italy,top200,NEW_ENTRY,6709
Miss You,151,2017-01-01,James Hersey,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,Italy,top200,MOVE_DOWN,6695
Into You,152,2017-01-01,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Italy,top200,MOVE_DOWN,6589
Adventure of a Lifetime,153,2017-01-01,Coldplay,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,Italy,top200,MOVE_DOWN,6581
Let's Hurt Tonight,154,2017-01-01,OneRepublic,https://open.spotify.com/track/1oc4kHthIpfa2jQnIL33GE,Italy,top200,MOVE_UP,6523
Ain't My Fault,155,2017-01-01,Zara Larsson,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ,Italy,top200,MOVE_DOWN,6444
El Perdón,156,2017-01-01,"Nicky Jam, Enrique Iglesias",https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,Italy,top200,MOVE_DOWN,6423
Solo Dance,157,2017-01-01,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Italy,top200,MOVE_DOWN,6419
Shout Out to My Ex,158,2017-01-01,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Italy,top200,MOVE_DOWN,6419
Bolla Papale Freestyle,159,2017-01-01,MadMan,https://open.spotify.com/track/5wAArpW8e8QelgrJ8QyY3E,Italy,top200,NEW_ENTRY,6368
Title? (feat. Nitro & Axos),160,2017-01-01,Salmo,https://open.spotify.com/track/0zfTyERIQHbtF5ywMHgSvV,Italy,top200,NEW_ENTRY,6229
Too Good,161,2017-01-01,"Drake, Rihanna",https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,Italy,top200,MOVE_DOWN,6190
Taped up Heart (feat. Clara Mae),162,2017-01-01,KREAM,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,Italy,top200,MOVE_UP,6183
Love on Me,163,2017-01-01,"Galantis, Hook N Sling",https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF,Italy,top200,MOVE_DOWN,6172
A mano a mano - Live,164,2017-01-01,Rino Gaetano,https://open.spotify.com/track/4LXcQ6PXSOPNe8KgdJLjYv,Italy,top200,MOVE_UP,6162
Love My Life,165,2017-01-01,Robbie Williams,https://open.spotify.com/track/1YW369EbVyjpeLE3YbsjKQ,Italy,top200,MOVE_UP,6122
Please Don't Go,166,2017-01-01,Joel Adams,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,Italy,top200,MOVE_DOWN,6114
Ragazza Magica,167,2017-01-01,Jovanotti,https://open.spotify.com/track/6nfeow8q4RsNsLYWZSbiSv,Italy,top200,MOVE_DOWN,6098
Ophelia,168,2017-01-01,The Lumineers,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint,Italy,top200,NEW_ENTRY,6086
Se mi chiami (feat. Neffa),169,2017-01-01,Rocco Hunt,https://open.spotify.com/track/5jhXP015f62MIjs2xwezLZ,Italy,top200,MOVE_UP,6035
Comunisti col Rolex,170,2017-01-01,"J-AX, Fedez",https://open.spotify.com/track/1t4lb8hB7zvkEbBmBexNU6,Italy,top200,MOVE_UP,5999
Albachiara,171,2017-01-01,Vasco Rossi,https://open.spotify.com/track/5xBZz1dSUm1gMjl3UravF1,Italy,top200,NEW_ENTRY,5956
Ma il cielo è sempre più blu,172,2017-01-01,Rino Gaetano,https://open.spotify.com/track/1L9m2l2lhXgQ3GwmmCx3OK,Italy,top200,NEW_ENTRY,5897
Hotline Bling,173,2017-01-01,Drake,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,Italy,top200,MOVE_DOWN,5894
Bad and Boujee (feat. Lil Uzi Vert),174,2017-01-01,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Italy,top200,MOVE_DOWN,5893
Hold Back The River,175,2017-01-01,James Bay,https://open.spotify.com/track/7tmtOEDxPN7CWaQWBsG1DY,Italy,top200,NEW_ENTRY,5853
Che Ne Sanno I 2000 (feat. Danti),176,2017-01-01,Gabry Ponte,https://open.spotify.com/track/4KxShgbINUXGOEzHORBvYA,Italy,top200,MOVE_DOWN,5843
Don't Stop Me Now - Remastered 2011,177,2017-01-01,Queen,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,Italy,top200,MOVE_DOWN,5827
Supereroi falliti,178,2017-01-01,"lowlow, Mostro",https://open.spotify.com/track/0dMQbe5Eyv4EY1LpktPlVM,Italy,top200,NEW_ENTRY,5815
Last Christmas,179,2017-01-01,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,Italy,top200,MOVE_DOWN,5812
Otra vez (feat. J Balvin),180,2017-01-01,Zion & Lennox,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,Italy,top200,MOVE_DOWN,5761
L'amour Toujours (Small Mix),181,2017-01-01,Gigi D'Agostino,https://open.spotify.com/track/0FkLMOUTkSTPSAYkIXQ579,Italy,top200,MOVE_DOWN,5760
Notte prima degli esami,182,2017-01-01,Antonello Venditti,https://open.spotify.com/track/148uoUpRp6FJK5qYoXijwm,Italy,top200,NEW_ENTRY,5692
Nulla Accade,183,2017-01-01,"Marracash, Guè Pequeno",https://open.spotify.com/track/5Rlcx4jMCAiiWd56e7VEZ5,Italy,top200,NEW_ENTRY,5687
Kids,184,2017-01-01,OneRepublic,https://open.spotify.com/track/6h5QhAr40fSzDWMexvb8v7,Italy,top200,MOVE_DOWN,5629
Dark Necessities,185,2017-01-01,Red Hot Chili Peppers,https://open.spotify.com/track/2oaK4JLVnmRGIO9ytBE1bt,Italy,top200,MOVE_DOWN,5599
Mentre nasce l'aurora,186,2017-01-01,Briga,https://open.spotify.com/track/2oKkEOFAx0e3kmZHxshKU0,Italy,top200,NEW_ENTRY,5580
Let Her Go,187,2017-01-01,Passenger,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,Italy,top200,NEW_ENTRY,5570
Uptown Funk (feat. Bruno Mars),188,2017-01-01,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,Italy,top200,MOVE_DOWN,5542
Est-ce que tu m'aimes ? - Pilule bleue,189,2017-01-01,GIMS,https://open.spotify.com/track/3a9TMd2Yrza6HXqqlfMtfy,Italy,top200,MOVE_UP,5519
The Scientist,190,2017-01-01,Coldplay,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,Italy,top200,NEW_ENTRY,5516
Everglow,191,2017-01-01,Coldplay,https://open.spotify.com/track/6aG68QSwv0hgNTq90I2GOE,Italy,top200,NEW_ENTRY,5482
Send My Love (To Your New Lover),192,2017-01-01,Adele,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,Italy,top200,MOVE_DOWN,5461
Notti,193,2017-01-01,Sfera Ebbasta,https://open.spotify.com/track/7yAiocKxHuo27L68vvQDPn,Italy,top200,NEW_ENTRY,5446
Reality (feat. Janieck Devy) - Radio Edit,194,2017-01-01,Lost Frequencies,https://open.spotify.com/track/0cOBMETjhxublnnwhbnzJO,Italy,top200,MOVE_DOWN,5438
PILLOWTALK,195,2017-01-01,ZAYN,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,Italy,top200,MOVE_DOWN,5419
Shaky Shaky,196,2017-01-01,Daddy Yankee,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,Italy,top200,MOVE_DOWN,5412
Ain't Your Mama,197,2017-01-01,Jennifer Lopez,https://open.spotify.com/track/2hgzdQdnfWwtdpZbhZlV72,Italy,top200,MOVE_DOWN,5351
September Song,198,2017-01-01,JP Cooper,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI,Italy,top200,NEW_ENTRY,5351
L'amore eternit (feat. Noemi),199,2017-01-01,Fedez,https://open.spotify.com/track/2vAzyP21f777MdZNcyt6yt,Italy,top200,NEW_ENTRY,5340
Parole in circolo,200,2017-01-01,Marco Mengoni,https://open.spotify.com/track/0prwCihRoIg2yvGpdiNTKr,Italy,top200,MOVE_DOWN,5320
Closer,1,2017-01-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Japan,top200,SAME_POSITION,6342
I Feel It Coming,2,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Japan,top200,MOVE_UP,5697
Let Me Love You,3,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Japan,top200,MOVE_DOWN,5149
24K Magic,4,2017-01-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Japan,top200,MOVE_DOWN,4846
Don't Wanna Know,5,2017-01-01,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Japan,top200,MOVE_DOWN,4595
Starboy,6,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Japan,top200,MOVE_DOWN,4440
Cold Water (feat. Justin Bieber & MØ),7,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Japan,top200,MOVE_DOWN,4154
Wherever you are,8,2017-01-01,ONE OK ROCK,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,Japan,top200,MOVE_UP,4134
My Boo,9,2017-01-01,Shota Shimizu,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,Japan,top200,MOVE_UP,3857
Side To Side,10,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Japan,top200,MOVE_DOWN,3838
Shed a Light,11,2017-01-01,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Japan,top200,MOVE_UP,3754
Call On Me - Ryan Riback Extended Remix,12,2017-01-01,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Japan,top200,MOVE_DOWN,3643
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",13,2017-01-01,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Japan,top200,MOVE_UP,3541
Rockabye (feat. Sean Paul & Anne-Marie),14,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Japan,top200,MOVE_UP,3414
All We Know,15,2017-01-01,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Japan,top200,MOVE_DOWN,3380
In the Name of Love,16,2017-01-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Japan,top200,MOVE_DOWN,3318
Just Hold On,17,2017-01-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Japan,top200,MOVE_UP,3271
Say You Won't Let Go,18,2017-01-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Japan,top200,MOVE_DOWN,3238
Starving,19,2017-01-01,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Japan,top200,MOVE_DOWN,3117
Don't Let Me Down (feat. Daya),20,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Japan,top200,MOVE_DOWN,3093
Welcome to TOKYO,21,2017-01-01,J SOUL BROTHERS III,https://open.spotify.com/track/2DZwQYvITrMTN5RDFNXlA1,Japan,top200,MOVE_UP,2993
Sorry,22,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Japan,top200,MOVE_UP,2976
God's Plan,1,2018-03-01,Drake,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,Greece,top200,SAME_POSITION,8654
Bad Things (with Camila Cabello),23,2017-01-01,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Japan,top200,MOVE_DOWN,2929
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",24,2017-01-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Japan,top200,MOVE_UP,2929
One Dance,25,2017-01-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Japan,top200,MOVE_DOWN,2929
MINT,26,2017-01-01,Suchmos,https://open.spotify.com/track/7vi4sPiatwyKXk2ksFzFpN,Japan,top200,MOVE_UP,2842
By Your Side,27,2017-01-01,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Japan,top200,MOVE_UP,2773
We Don't Talk Anymore (feat. Selena Gomez),28,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Japan,top200,MOVE_DOWN,2754
Treat You Better,29,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Japan,top200,MOVE_DOWN,2748
My Way,30,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Japan,top200,MOVE_DOWN,2735
Cheap Thrills,31,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Japan,top200,MOVE_DOWN,2697
Fake Love,32,2017-01-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Japan,top200,MOVE_DOWN,2687
Love Me Now,33,2017-01-01,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Japan,top200,MOVE_UP,2671
NANIMONO (feat. 米津玄師),34,2017-01-01,"Yasutaka Nakata, Kenshi Yonezu",https://open.spotify.com/track/21YjXHKo8hc5fOK7sYtixB,Japan,top200,MOVE_DOWN,2670
All Night,35,2017-01-01,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Japan,top200,MOVE_UP,2619
The Mack,36,2017-01-01,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Japan,top200,MOVE_DOWN,2613
なんでもないや - movie ver.,37,2017-01-01,Mone Kamishiraishi,https://open.spotify.com/track/59pUIlXjQupbiYwt40uUTi,Japan,top200,MOVE_UP,2594
Work from Home (feat. Ty Dolla $ign),38,2017-01-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Japan,top200,MOVE_UP,2574
Black Beatles,39,2017-01-01,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Japan,top200,MOVE_DOWN,2521
Scars To Your Beautiful,40,2017-01-01,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Japan,top200,MOVE_DOWN,2418
Heathens,41,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Japan,top200,MOVE_DOWN,2390
Mercy,42,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Japan,top200,MOVE_DOWN,2346
I Took A Pill In Ibiza - Seeb Remix,43,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Japan,top200,MOVE_DOWN,2336
This Is What You Came For (feat. Rihanna),44,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Japan,top200,MOVE_UP,2157
What Do You Mean?,45,2017-01-01,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Japan,top200,MOVE_DOWN,2115
The Greatest,46,2017-01-01,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Japan,top200,MOVE_DOWN,2090
青春の瞬き,47,2017-01-01,Sheena Ringo,https://open.spotify.com/track/5tWTSRrNmSJjCt3lHkjAiw,Japan,top200,MOVE_UP,2032
The Beginning,48,2017-01-01,ONE OK ROCK,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,Japan,top200,MOVE_DOWN,1996
Happy New Year,49,2017-01-01,ABBA,https://open.spotify.com/track/4oUfwAQJZGPufJHHzUNByB,Japan,top200,NEW_ENTRY,1921
I Would Like,50,2017-01-01,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Japan,top200,MOVE_UP,1857
Love Yourself,51,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Japan,top200,MOVE_DOWN,1853
Alone,52,2017-01-01,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Japan,top200,MOVE_UP,1828
Seasons of Love - From the Motion Picture RENT,53,2017-01-01,Cast Of Rent,https://open.spotify.com/track/3SnXIPWciHwAS04oKdPC0l,Japan,top200,NEW_ENTRY,1821
Talking to You,54,2017-01-01,Izzy Bizu,https://open.spotify.com/track/3N08HLCSwOHhMQKJGIZ7rE,Japan,top200,NEW_ENTRY,1802
Perfect Strangers,55,2017-01-01,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Japan,top200,MOVE_DOWN,1763
アラジン,56,2017-01-01,WEDNESDAY CAMPANELLA,https://open.spotify.com/track/4Vmc5uEE1bLopCkdAiGFZq,Japan,top200,MOVE_UP,1744
Party Monster,57,2017-01-01,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Japan,top200,MOVE_DOWN,1679
NEW,58,2017-01-01,AAA,https://open.spotify.com/track/3XIHNvOmDcZfxncVRglPxI,Japan,top200,NEW_ENTRY,1676
Take Off (feat. Princess Nokia),59,2017-01-01,Branko,https://open.spotify.com/track/0CPZXRW5Gu6nBXTdd9IKGC,Japan,top200,NEW_ENTRY,1607
Chantaje (feat. Maluma),60,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Japan,top200,MOVE_UP,1584
Alive,61,2017-01-01,Krewella,https://open.spotify.com/track/7bJUkF96TYazaRp8ZH3Ars,Japan,top200,NEW_ENTRY,1569
Broccoli (feat. Lil Yachty),62,2017-01-01,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Japan,top200,MOVE_DOWN,1569
Jazz Carnival,63,2017-01-01,Jazztronik,https://open.spotify.com/track/0VppxvUwqcsgu6igGuAP7s,Japan,top200,NEW_ENTRY,1514
We the Generation (feat. Mahalia),64,2017-01-01,Rudimental,https://open.spotify.com/track/0viAOwad3URSgmJwF5ZSZ7,Japan,top200,NEW_ENTRY,1504
Sugar,65,2017-01-01,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Japan,top200,MOVE_DOWN,1500
Ride,66,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Japan,top200,MOVE_DOWN,1460
I Want Your Love,67,2017-01-01,CHIC,https://open.spotify.com/track/6HZKlK1mDDBsILMoNNncxL,Japan,top200,NEW_ENTRY,1446
Hear Me Now,68,2017-01-01,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Japan,top200,MOVE_UP,1406
Work,69,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Japan,top200,MOVE_UP,1396
Now and Later,70,2017-01-01,Sage The Gemini,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,Japan,top200,MOVE_UP,1385
Inspector Norse,71,2017-01-01,Todd Terje,https://open.spotify.com/track/2pucDx5Wyz9uHCou4wntHa,Japan,top200,NEW_ENTRY,1362
Fire Bird,72,2017-01-01,MIYAVI,https://open.spotify.com/track/2EBrffFvwfHRsXLaWzSOdv,Japan,top200,NEW_ENTRY,1339
